x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.828130226292829,0.6107876481070476,0.2899906944771732,0.9974384888659796,0.4192417014520001,0.8947226944200389,0.28824616441233486,0.3134449222287613,0.9805614572788187,0.08913686894923978,22.997502885322263
0.880188768136165,0.9600044858828005,0.3408171453147475,0.9155355036842814,0.8986385975024606,0.9993674572453205,0.11768543002048937,0.5951089851884495,0.7859269917162874,0.7257362500832891,18.876222868048227
0.8295794328247934,0.019448538911715274,0.9468166359061245,0.16337320283505552,0.027432458148890948,0.97902347572739,0.18486650766828638,0.8344562332985677,0.012275217935150184,0.0336661328342448,6.393922294919449
0.07204403481688348,0.6369458017871924,0.2457633627311383,0.4261131906148137,0.9633651430591222,0.2051927466625214,0.23544604116084478,0.48674944292784905,0.2787516787689923,0.5216239010078122,11.962455250911832
0.45106058890481093,0.3356401753329925,0.011888822594314119,0.7580211302220318,0.8899449548114239,0.3620172632518953,0.4668185777380931,0.060657617287657506,0.7388261957855006,0.23401537039531406,21.29315076434806
0.130921095182309,0.14011598707413075,0.20056861808736326,0.7298285468047926,0.43195895030121856,0.6985332777584791,0.1415545598330087,0.22393745612979943,0.8228275313078417,0.0038120887301920092,11.825958987834735
0.2264266800305944,0.8375605755782097,0.6797116047532793,0.273942947596331,0.8214170702161904,0.17053519299443676,0.5422772700428614,0.5991117465798246,0.9737560087709624,0.6737959285886558,13.171684284851581
0.3454048947335294,0.5085782915370424,0.24750604610235594,0.987592256238765,0.4089349444645637,0.0861165991186088,0.9811404389065067,0.896622332715562,0.5331958233810247,0.03514239058995272,18.37486389220201
0.8377187827761073,0.9039079105707452,0.6303408424822569,0.28100078739760626,0.9327037834036017,0.0179140491626002,0.320637692035011,0.35118622128956123,0.8492009685844362,0.00433669619876198,14.765755770579855
0.6480674709459937,0.555515525985642,0.3374007462594085,0.08523243423713256,0.14664603316479385,0.6578461487742066,0.045828275295425436,0.061911591028536495,0.45783950632686854,0.5210586134482459,11.14874138809595
0.015554961680202872,0.5327934494096159,0.11922738802284272,0.11432095765878947,0.6852535870576039,0.3142763337157217,0.7837433750120207,0.9534134675587772,0.6531740944500637,0.9957536943484,7.698406286689872
0.37413099588035215,0.4102469343277202,0.4325947951866772,0.5046640170412731,0.7521298699031834,0.2605326726041789,0.38482002744105237,0.7414835997028574,0.5541803396453598,0.6619376760445054,13.67928402096421
0.4464635675229134,0.7423017587646134,0.9883932774719797,0.12123590672957607,0.7799550428152444,0.4563931639649135,0.27283478226080216,0.982167636974388,0.14461898205388846,0.3883110805543919,18.451144552811723
0.6694920678324732,0.21659147397203093,0.288021542534595,0.43332267212986864,0.8856011287166847,0.32580026542198903,0.8492292725216628,0.2231409756377808,0.6814229834983477,0.8825938345613217,13.940940536780184
0.09482572756702656,0.7077232969048904,0.3691368709262395,0.5706892262858224,0.6974383840432127,0.38159276615460047,0.4316645177708368,0.19727721034812207,0.09170640694715926,0.08292251062181477,11.747189903096325
0.06629134278385096,0.49714373879231877,0.9163264510640129,0.12732981626111273,0.5079440304616959,0.07031554882802771,0.631873939151942,0.24285126227641374,0.13779268843570214,0.24031744121966137,8.348277121597912
0.36967976041086914,0.7812915940619355,0.7780860433535246,0.05278953569597156,0.7428025984646525,0.5344473539932666,0.21280951376334623,0.9763535243275111,0.9271408393274374,0.09164212747933564,13.689860329246672
0.7834314444526117,0.07403898349312332,0.34770925504589567,0.9701477275263075,0.45352255665522867,0.37395244901631997,0.3168956360113224,0.9059001636014233,0.8045718271886174,0.8347749854439928,14.137505515024767
0.648070362980033,0.23899429909176562,0.22631640116831508,0.4767562857666795,0.42943535737350524,0.15818897216169026,0.19587697685844374,0.028942593836410957,0.6004036964410218,0.4144167281563924,13.104986703335332
0.9565788445974576,0.21154908587943444,0.4112220486304651,0.45746863629863144,0.9712091819531126,0.09817906542533006,0.3843403501170384,0.5552496141537359,0.6082238175083818,0.7770476416700363,15.489456887180786
0.11210229637508196,0.07096963727579986,0.05260178345854649,0.4111393330126931,0.9063919581285461,0.516371746508114,0.5717547639791324,0.8798824610300754,0.14793004265903664,0.3446734817074978,12.690654657866181
0.14755475326837886,0.41276839416212563,0.03641234540089133,0.10562867745011795,0.010164618724968655,0.7400598853713298,0.5661424026569016,0.16447704676364383,0.020625441444195647,0.972695438736863,7.440572482814866
0.520375539029236,0.13064464318421753,0.9110837729500638,0.9553983291751932,0.831093644333151,0.6628203871639133,0.4325726287603504,0.6551864744269894,0.25021357039773107,0.5675970164907671,19.3549706537941
0.688037475930029,0.8711016905983269,0.40740728039155505,0.840846517599764,0.19274821319109958,0.6726122282762068,0.8318559947158664,0.5072566243149573,0.7120397558644456,0.9165668660656889,19.1825449193919
0.369523479230089,0.4608115805918579,0.033428400345567266,0.49956144883956555,0.26089687985040644,0.7150876458216635,0.0796844002535414,0.7140588987609041,0.9230769912096313,0.2954402093192062,15.84745092946169
0.7546937919442908,0.8347561444063969,0.8781258384916968,0.31221958868852995,0.22423408617869545,0.9424400737157825,0.7180025820308853,0.12421212333214737,0.21833073573805584,0.5024432816862747,16.299381016989454
0.5685268556060253,0.5979149351140614,0.392436193962438,0.38368619186856656,0.3711472993260021,0.5054468426562712,0.18063040740466285,0.9944548040782311,0.880529008914434,0.8464602930346294,14.694320150800039
0.5917538663086729,0.7951086925259341,0.11547865926308765,0.8538097275854538,0.3032509617278536,0.9031922736416833,0.2657167690694724,0.015619850090273335,0.8803689937436542,0.7180914618388754,23.076705345082924
0.2324694692329643,0.21860009581805062,0.9433690986155447,0.908106172245313,0.5021693561428364,0.05414194346243639,0.8910109607190375,0.5539406918393166,0.7973971485154282,0.5859384376897164,17.024318730790025
0.09134532967698761,0.8375131803928689,0.9123188378014354,0.05495395233052647,0.27263493299301145,0.3143831037036051,0.5438152772674097,0.21514042652030163,0.06756211442939253,0.6078938013258494,7.630892963458079
0.8584485729272903,0.8637807166160271,0.2151911923382166,0.0749036677556616,0.6539788007789769,0.2611947212899681,0.8303017223457199,0.8896679125720385,0.7679990754228708,0.3598319165070797,13.074139821097695
0.14922800132234992,0.4722114352189999,0.8530326055110392,0.6444622589498112,0.18211177999970352,0.28437262789716455,0.9156990907577895,0.7271904540922588,0.5312546067945423,0.928398724001593,12.068270237898611
0.16215313356856853,0.10846137699741798,0.9146144618604933,0.5060437938209662,0.649330390214979,0.45390719141436686,0.5517631448189203,0.6611622575708695,0.34816601639575695,0.7871620475334645,12.096823154086728
0.06014410177856877,0.9623029245085762,0.12820675221170608,0.13116557392055395,0.011112895184733795,0.47773981326125725,0.6691093404505813,0.39267304989369467,0.2252085671225038,0.6574529769198191,6.061769469420054
0.1702778082705253,0.4359489855491264,0.8597634610342545,0.8218718878995082,0.7028972546798673,0.7501315496307676,0.015756916690441436,0.448167390823058,0.6909336642477374,0.4987652568880141,16.654944323798784
0.4609366639334367,0.9032380444137648,0.06256493709972133,0.29530381120980786,0.8160174170962597,0.4204084906052983,0.49081514780880253,0.2676666649549637,0.5855530995491302,0.7458107728212575,20.447835661078056
0.030038025654844258,0.9646785044403404,0.9448343284314412,0.8466192234960674,0.2870625991174711,0.1037771897671157,0.9961228972976702,0.1429974434736585,0.7389208491974231,0.5072982669243913,14.678043850936492
0.5444963918872324,0.7390681423135718,0.18098011038963946,0.11145385516573048,0.14789838158790547,0.5707376556919141,0.3573860926547059,0.6438704153049277,0.568494119748494,0.560850703317116,13.577641970134486
0.7407406013297242,0.5491772802043045,0.1201544128112142,0.6293278622043663,0.9628284161061608,0.7824749607397544,0.5024434574783332,0.9670827891040383,0.11820194012644059,0.16396402981791136,23.532588520343715
0.6924688015881997,0.7915237643329784,0.1600012419190674,0.6515581742621405,0.8919328706374076,0.5934456996505103,0.9666307434047827,0.29293633369617944,0.5502482501148237,0.6750333706128187,23.083914029267824
0.25902427379818926,0.2588941221554054,0.6474428718363567,0.25382085218135564,0.15337807256921554,0.7712950358300701,0.4208320426690515,0.7406089872459837,0.5689060064236852,0.618522536266515,5.905080119945389
0.37374417762558,0.916332482503519,0.7013172631304354,0.25900096722757504,0.07748077592457492,0.3353271335071838,0.4449080653410379,0.0831747868945526,0.8073301074796558,0.43976707421951944,12.542026717469923
0.9185347754567835,0.5169426058918645,0.8416757298468287,0.5640787171195227,0.5276658670124211,0.17033929636101763,0.044369210386240976,0.21218737672190602,0.16887460017872424,0.37232080582601224,20.590018252323443
0.0737947066629755,0.7827008637595326,0.39404637703361034,0.8695904356908885,0.9689389664015193,0.9797462948879343,0.9986513753775128,0.13932373747042148,0.13842590183400894,0.0006938575549371162,15.66025113834784
0.8442288927456089,0.29034046442436734,0.5971649458968208,0.28052532288379584,0.0954321616044359,0.0868214447548179,0.41451602542606936,0.8611286979316974,0.1394485064121077,0.956487612552537,10.323102781584979
0.0029405887774511807,0.9179917725918159,0.053159587723267454,0.15098244088306068,0.6747066529661537,0.6261564829323911,0.286765332477125,0.4428772298929655,0.09868696940324662,0.3550081561044015,8.962820090932102
0.3821712335715748,0.09318661289706254,0.4817478469024795,0.3868788915179906,0.14964925857796973,0.31508583092933606,0.7552105134090695,0.6986560876439174,0.6339163575345648,0.10972233327941172,5.868815270155449
0.8238536462637841,0.42348410011044746,0.8574500857574163,0.622658851818965,0.19942353079567965,0.3913222814484786,0.01968824808365366,0.3449995658691343,0.28450534956986584,0.12674957883384153,18.76767245203486
0.512099906251325,0.3957998054534604,0.0033977517394255807,0.850476634859798,0.10698011049066358,0.0013454615252166402,0.9365527052348931,0.4266570831870955,0.8445095071407608,0.4576859603278909,19.86946975350627
0.9999018052549125,0.436801799711399,0.6292128270801138,0.8418718350059546,0.08982052140526287,0.8089376856025952,0.4944484964159733,0.016119013838494012,0.8038196586490661,0.4679172923579359,19.109667467171967
0.3073951659319074,0.544933738567308,0.5722448857040989,0.6949382231325707,0.5550142966909275,0.6171242842588367,0.430580421169673,0.7406521958765674,0.967453826802375,0.9173003331073409,15.040422740814213
0.7997439185864139,0.4040664369961263,0.8252761899297304,0.18318648267131066,0.36615574437560683,0.6713361367661712,0.3122256585153994,0.38633911671037013,0.24091657012803447,0.5719172491205596,14.299743790374981
0.40396741957780724,0.6773163840226873,0.26620608732503037,0.36459090613551715,0.26162391531336393,0.3356846917924511,0.9267818702998919,0.3896675976960554,0.9265563489778293,0.1881875121685488,13.457325640818494
0.114063568622645,0.16785086241861558,0.6798888671343192,0.641809289198341,0.5839216769141354,0.8128717618557869,0.7014321563529029,0.9925138629613538,0.4985656535556724,0.7437675719263022,10.659899063349986
0.23464603809642048,0.598002790347862,0.7539338197125128,0.8778871327760269,0.6576242038577286,0.9330118805580772,0.5722972629047237,0.5380916044067591,0.3974594710493724,0.8669245009608542,17.507755074964937
0.4219671260289358,0.19404586511661615,0.4923947260003353,0.40052719301270967,0.7054333334778138,0.6723345620343494,0.4933602887802452,0.5940260113873769,0.08533875968191518,0.7475602127095131,10.124566813552097
0.7024749423050272,0.22840784586877627,0.4843540450275977,0.39242274591016557,0.21646653889825707,0.058464826036670914,0.7510430585046987,0.4300806960730629,0.16426760257897866,0.41763594582710983,9.897245573392679
0.2573333258736744,0.7927425415127013,0.795272874008067,0.009541576412721242,0.8993560739224487,0.152445294853094,0.16629943092845412,0.1555973554062865,0.35015880160697754,0.9529472802579625,12.305554114875076
0.08216059538843057,0.796293925896585,0.7861259946625765,0.16153151544524214,0.4320319422726068,0.8777204759933748,0.5901660555858357,0.26124631049988356,0.039898512324269775,0.3468688329495201,7.39678265148929
0.362954057798171,0.26881675417087214,0.46909253652047367,0.0347562325673324,0.2561749641392348,0.06177898143926264,0.689643511994398,0.6199439165782918,0.6101748097590618,0.0348348705236613,4.638726723669662
0.20668221893419114,0.034053168622417584,0.592882578584032,0.9647656809574198,0.5490175183559823,0.037224255538227724,0.7627142420867536,0.8901152121544683,0.6586707149758808,0.6001683100144898,12.683553137976338
0.20540150776654764,0.1696274975216635,0.8531376682807584,0.1196560366732734,0.19533397182419565,0.0028407119042251905,0.9217461751629227,0.6289777620111284,0.6978554024116771,0.8818783467684065,5.834681822286416
0.3896511388462084,0.9392770458196705,0.4135824830523255,0.8339783291008599,0.09989239659411342,0.17903586834034357,0.3424425705522588,0.16028808158278107,0.5943178593210245,0.8545061053709596,18.198225972877204
0.0770082413647668,0.0014048494868923456,0.7301136857795081,0.9235201033321111,0.45360222328980193,0.8451725790049379,0.6404964015427085,0.47407389462113325,0.7684127144063334,0.005931927694069805,12.516202636310465
0.679582359835342,0.2528868304183751,0.33224958017388295,0.9321060375603208,0.5458856398222596,0.4074741427776549,0.9262390776820191,0.39038540211002004,0.008361642437753947,0.1280287851661246,17.701176252772463
0.3394309694748421,0.9068191896340214,0.6553181043365435,0.15807840641359217,0.7814965269375727,0.7896574028516089,0.15829165711385385,0.5465516828686006,0.48064126552083086,0.515595402502401,14.338426913767549
0.875314440627076,0.06211968155857417,0.532618778781709,0.7783234410333798,0.4247667494035763,0.6087245924794431,0.2851498270183469,0.981601481513246,0.8907341087018475,0.3402280457790905,11.736453598515489
0.4389207661388608,0.35836854477498015,0.928548050369074,0.22076379225457898,0.9292721008773019,0.8498881441687854,0.6364526285214541,0.8019402214189943,0.5512626655190035,0.9504600655712936,15.328418199363538
0.8510913176298563,0.6196199981850282,0.931147350584761,0.8404939246767865,0.23608730551939205,0.3907724317331913,0.6782334044655383,0.5348905304844612,0.11278705571886016,0.4101315802267633,23.29517510821128
0.8685494988993621,0.4041479362701623,0.5886799748152737,0.44868556557504813,0.4826564321096347,0.4347665491602364,0.9205214839961835,0.5808544877668865,0.196682177267947,0.11459349130042307,16.045410256357158
0.5670787601500793,0.8525144970068209,0.050555579887563096,0.10582297945448726,0.5066526234513568,0.3052409797051261,0.16317782765172772,0.4783775956447368,0.25273504637633515,0.38853413419187355,17.41202801302094
0.11420798128725496,0.7277708582735225,0.0013645748083095377,0.7627147755394105,0.32488863312074145,0.1286399337150279,0.9699886418081846,0.3864910329363399,0.06340927747210312,0.16420335120417062,17.004799376331817
0.41204908767512616,0.16356735049033733,0.9823080904544143,0.12491809664182063,0.8611961934160718,0.8095898961739213,0.25941691822297086,0.3289115847895532,0.6995140891724835,0.08628106264142543,12.234240414217975
0.5707377305148775,0.564802533745155,0.37937261748721374,0.9153931260355082,0.8629425145280675,0.07068310009622558,0.5365071451744415,0.6780123357049124,0.9951515653869447,0.41514989754526355,22.161920453851508
0.08990837148213926,0.08113148377781976,0.08381181739809196,0.42025426017377754,0.9912598755637175,0.43601190404688894,0.5034480284027936,0.2549316137064238,0.9522835488106978,0.5613061509169613,12.865787464349152
0.08578157979006407,0.9468280987175876,0.12024512622203443,0.8479797860032413,0.294177778325176,0.981394846198988,0.817259459161172,0.12404836329663593,0.24991870030067453,0.2650079562481602,15.215396608744062
0.027295251379373164,0.8300976920541442,0.593466475361115,0.22921208040144747,0.805884400423337,0.5224186214810772,0.9970735858757872,0.2872698014986982,0.28569934077335046,0.45830630558042496,7.291536971304712
0.23087531771135872,0.2429683311645282,0.541352285968823,0.42657763671821436,0.9354234493359637,0.8000959876950196,0.8193381347448618,0.9707223808329027,0.6978320462835405,0.08607648708927496,10.846569328513054
0.11723856385485265,0.879513402749807,0.48344739754825516,0.5456388160409434,0.26127266183525144,0.05099819040838982,0.34640911163005284,0.02803227050831858,0.2511457651955108,0.1479152158317928,10.028893879825674
0.3513794940663574,0.5896907436541357,0.061991668039068415,0.6271742683608681,0.9871510927248363,0.0513721063990743,0.4134344341883749,0.7155934801441988,0.2236113427969033,0.2816538146218457,21.094425696753877
0.9105484635673022,0.5824154348174464,0.8675068113932503,0.5223780105557343,0.9828939265009549,0.956566895008577,0.1250996484604887,0.5058522345620439,0.24132330479271746,0.9712981876470778,22.82363192012702
0.1565291821373569,0.5719385883048441,0.6328509971077578,0.2278740862323405,0.14139327889086972,0.47319267867634984,0.28029766952623314,0.07087857225578875,0.19718368398797148,0.18701929868570166,5.932198355701964
0.9453014914497166,0.7988470234828663,0.06987166849258852,0.016795812234112972,0.35300163940956086,0.8155122819100399,0.4330208492012291,0.4269812718377862,0.44094565670170227,0.30896310751114997,12.598609967620616
0.398596033764963,0.6068458817185542,0.5953219429444069,0.2286386636311415,0.9798553913457326,0.9034603419114147,0.013059172552932319,0.5692257242868322,0.9846837169861268,0.7606140152274881,14.249517713477783
0.21604963098209817,0.9358202602691987,0.7520621170064585,0.06894966951611003,0.40280384654081824,0.8143357114179363,0.30576879909034727,0.33613341709545563,0.050116720542318305,0.3902438497963716,9.738279646456363
0.7390493785916281,0.6765405142479635,0.013276985476798342,0.5572873350700767,0.38368638497279084,0.3471599217374338,0.786201498481525,0.001494303739602465,0.8282452378517756,0.28715767779339674,22.37974321471379
0.6070782058222552,0.7341521760140401,0.852602248344279,0.957420841252815,0.054834207160513904,0.19968637403577028,0.02319337339786287,0.9059576486302147,0.014854489457133524,0.19540162446596043,22.257191162112267
0.1584364043241604,0.4041464142576884,0.41346866820169703,0.09616624418541841,0.6327947925313381,0.8796722259382268,0.5482807682091767,0.4239921389123621,0.1481187214338363,0.04416416945312318,6.292872848807268
0.21103677520540554,0.7030449336044609,0.056354654601689425,0.056293434838034506,0.4790423739221892,0.3805789998718001,0.833176402151073,0.26947168051857284,0.7543922535704985,0.5987487307632199,11.439956052963007
0.6612479266503278,0.4486546613742821,0.8544144503456088,0.12291354102536056,0.9588621667005934,0.7573617962658481,0.6317979868887318,0.230037648873608,0.8356950071960366,0.45714064612894467,16.440689801085863
0.11230982064541606,0.7598565893987431,0.00682229607137963,0.9162458003519054,0.7124235428227869,0.7563052828571614,0.6127273279101649,0.3067239806819363,0.9862162167065187,0.16848120846129222,20.180422495222327
0.44260768781926974,0.9945797259510655,0.2294690559627982,0.34869099457248,0.5809682376122872,0.9689188415460341,0.8183828510101467,0.6742070216332838,0.7813045074671469,0.5047897858771627,17.66775159705321
0.58258297602262,0.011557717664025247,0.016069600092263214,0.8653846133785266,0.9995398978622532,0.8689082243434137,0.5788216206013578,0.31010295652193687,0.5763025384112752,0.2580426677138634,18.63085761737683
0.7536706975613331,0.2203211629216515,0.030619569592430174,0.08222085822708403,0.40014784952512006,0.8226791407541368,0.8380673987390715,0.5028480534772585,0.062042173045226745,0.5419087651037381,12.408867738331024
0.31870844121514863,0.882431581866603,0.8265763786295687,0.5927162776543631,0.5764564894436522,0.9910621354045992,0.62733606326282,0.30621665450394486,0.9171588413592653,0.9596379476040302,18.703818455029833
0.9107621753154177,0.9426016947312723,0.19372938224250702,0.5778410341338684,0.7426565022908465,0.12664723922748966,0.26276025138908166,0.08185127627871358,0.3325660527384081,0.028838022636296867,15.807443891629765
0.4936830243982625,0.7918641441154296,0.9276515628131354,0.25769687065839486,0.6522508501751332,0.9322904525018675,0.9810178693402081,0.6497278937182781,0.1214475576511701,0.5012954116155115,19.060094797373598
0.008743588578729922,0.3503545990512069,0.09622047987186211,0.8954476995409766,0.30684052427145825,0.8664749599199606,0.3765137015043848,0.03320893095321942,0.4698220638247611,0.49062200645288556,13.747681320243679
0.4104221543555413,0.6173279099129141,0.8348231292527744,0.4387537517927863,0.7245610944337765,0.3274237895078399,0.8677748424635909,0.1317507822188967,0.3366383286265352,0.5794619529482888,17.466492335056145
0.10984724034330096,0.20087356484138974,0.3000109807997633,0.6231830425166279,0.6533256215474349,0.12057074611066854,0.7751911597813371,0.8900521450198515,0.2816323356237749,0.8244576568292243,11.059820503487318
0.8072113430858001,0.8450898433145437,0.2550434456724495,0.9407992552532485,0.8133160257030736,0.7798888127873658,0.3487267784101442,0.1256137790537386,0.2884862469952588,0.8051850536880054,23.004168878843725
0.2682103397118364,0.49491147522519674,0.4590121030417551,0.5014806417691382,0.3598187732643138,0.6826605048607924,0.9001056985145102,0.6828350124381849,0.005277293980437636,0.03245771656111729,11.044224267356634
0.6860135816371494,0.5497892876590061,0.9251857945432574,0.7805051413407073,0.8788164493157132,0.1850727941519218,0.7868655223843314,0.9573074399995781,0.35743601828960536,0.17061452184772796,25.234859512985103
0.5583829209990813,0.5321312103268847,0.743915786291491,0.9695253275934848,0.4469660434388295,0.3434977580349192,0.21482690353022993,0.9138735059752002,0.3926628137547309,0.17974081198813763,21.219865537692687
0.09613550427965989,0.6008069688180557,0.30359818672108685,0.19133381569590668,0.7070803117946673,0.8387298967935515,0.7805338861874,0.19032175664933726,0.6963460093180731,0.8598521820527841,8.088264867336724
0.6419585558846135,0.8894415295970356,0.761856054787509,0.012868961696995584,0.6021670536484761,0.9398075748387348,0.7506037445471484,0.4752985099204856,0.9224275024644675,0.7773611166798727,14.282732794391437
0.6442803740361223,0.7969845628847992,0.4364404891028769,0.9136220491096845,0.0998164017298887,0.8785633792030467,0.4050727104592311,0.6309922282278276,0.647689928826425,0.29739661326815625,19.818218056640333
0.5493163128692525,0.15148320547008887,0.5359390554188207,0.957348932203954,0.2900421219547469,0.37958187551224165,0.47228998249881604,0.2964489341347384,0.43028293204911616,0.27115769612855867,13.685464639637758
0.6628895356825172,0.5427180214551078,0.5955193571625066,0.5400072904261882,0.016303875905223975,0.3692458215698635,0.8354842765189201,0.36813042198115364,0.18897730373506982,0.887125866290792,14.673908853104658
0.9202964887626797,0.5226850455083604,0.7218763685295362,0.7886525580490169,0.8715947633128714,0.2016812741321946,0.45812911996459726,0.6844824816424642,0.12555007813264907,0.8810791431807538,23.178674590486242
0.44065705744349193,0.9543544048544029,0.11696107270359946,0.5051003884399975,0.35143194758671936,0.012916113204206159,0.267913024131063,0.5467106252021742,0.3236869540692753,0.044832354963114995,19.340089424038577
0.15590924040252374,0.39393488488519257,0.615369878787551,0.9337715923446438,0.15496233039537066,0.44779168081614484,0.036255909873027736,0.31524511617130835,0.4357334270600941,0.8777491671184442,12.211616214127979
0.9399745547640295,0.6642865282084952,0.7176494946116588,0.4514523313068065,0.3708273348790476,0.11689167175588999,0.5378051717133023,0.16228915559740775,0.8282754277733001,0.48923446148110605,16.79721587157022
0.9807665018557489,0.13080401474132486,0.43695480245006524,0.9677764119893658,0.6992551249813719,0.2332807849443379,0.08112065009753444,0.6452607728829716,0.779261717126171,0.633934869390159,17.217761237664224
0.8495164681550689,0.6255107280308285,0.07064799961157053,0.43979484762386656,0.6414597221378144,0.7388091044190218,0.15014900037664514,0.2893402260881963,0.29758749668380435,0.18636338579961342,21.3135365601516
0.5035034725464247,0.6359740683487587,0.992295055823881,0.4433908283153879,0.44971350220711737,0.9835183037653943,0.8388270450049632,0.9597850720303621,0.1308500784880342,0.48766293597852306,19.999333550054853
0.10355689278093139,0.02892136553755631,0.4109554269423137,0.8101674024265668,0.5707485230441935,0.7797691422452757,0.730637145951722,0.9989370656392287,0.28908297463511723,0.5130921616388759,11.010258318162848
0.6512644507802485,0.7849516663090637,0.33166345605106806,0.45237594510952694,0.3424997244340702,0.5549739882821653,0.5018488880007235,0.8242451129161737,0.9087039269436671,0.16979288707522644,16.81156575237437
0.2318781143489851,0.6600581416124486,0.4337569600713863,0.006805630305273369,0.43583711961139726,0.21564430011120095,0.127777970052528,0.35440615636851813,0.20726455046372416,0.6790138104605028,6.93206047805213
0.4890989543576225,0.06362175414888305,0.7687429981573629,0.0667562775313445,0.6942422891579514,0.730225674007458,0.217107708170588,0.18530807898227064,0.5163885380782928,0.05020706656580576,6.641662839232553
0.29683613129952635,0.204487065652585,0.40983856928620743,0.7895288767670591,0.7837661609551044,0.245627456191311,0.5314298919284097,0.8468732210313249,0.5793106794447107,0.6302214999411571,13.733045643502471
0.3027644463714463,0.5148352332553628,0.4284325262580816,0.8463149696182124,0.8378372905725152,0.4864225962983675,0.6995758485896136,0.8632121220727027,0.5924557949764754,0.6702369916991038,17.456032604073517
0.044962545393392395,0.2448986221550541,0.8165004832874388,0.35056767840158665,0.6720317397800086,0.013333349661279859,0.49079796823887767,0.13900534396637398,0.3296638038555487,0.8203462449797411,9.335092999401063
0.7273917783702004,0.30602138290198244,0.07962973382833316,0.9744987992578764,0.6883124623286445,0.4104382183116234,0.7423930801104915,0.730710887505517,0.7226180953526193,0.35257158850820725,23.271578855177165
